regionKey,region,title,url,dateRaw,dateISO,summary,category,analysts
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2662 ECBプレビュー/仏独債スプレッド,https://go.nomuranow.com/research/japi/publication/1266141?appname=GRPUI,22 時間前,2025-10-14,ECB：10/30に「経済成長へのリスクは概ね均衡した」との見解に上方修正と予想,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2661 S&P：仏国債格下げの影響/米欧金融機関CDS/中国からのデフレ圧力,https://go.nomuranow.com/research/japi/publication/1265977?appname=GRPUI,2025年10月20日,2025-10-20,市場は、今回のS&Pによる仏国債格下げを織り込み済の公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2660 独仏伊26年予算案/仏内閣不信任動議否決,https://go.nomuranow.com/research/japi/publication/1265760?appname=GRPUI,2025年10月17日,2025-10-17,独債務比率は当面80％未満、独国債は最上級格付けを維持と予想,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2659 独10年債利回り低下余地/ECB高官発言/仏26年予算案における緊縮措置,https://go.nomuranow.com/research/japi/publication/1265567?appname=GRPUI,2025年10月16日,2025-10-16,仏26年予算案における一部の緊縮措置撤廃、ないしは26年予算案の否決の場合、スプレッドは拡大,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2658 仏26年予算案、国債発行計画,https://go.nomuranow.com/research/japi/publication/1265407?appname=GRPUI,2025年10月15日,2025-10-15,10/16に採決予定の仏内閣不信任動議は否決の公算だが、26年予算案が可決するとは限らず,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2657 米中関税戦争とユーロ圏へのデフレ圧力/仏政局－社会党次第,https://go.nomuranow.com/research/japi/publication/1265209?appname=GRPUI,2025年10月14日,2025-10-14,仏内閣不信任動議が否決となるかどうかは事実上、首相施政方針演説に対する社会党の姿勢次第,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2656 仏独債スプレッド－12月に再度拡大も/ECB議事録,https://go.nomuranow.com/research/japi/publication/1264968?appname=GRPUI,2025年10月10日,2025-10-10,仏26年予算案のみならず年金改革修正の詳細で合意がなければ、12月に内閣が倒れるリスクも,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2655 仏政治－国民連合台頭を懸念して大同団結の模様/独鉱工業生産,https://go.nomuranow.com/research/japi/publication/1264805?appname=GRPUI,2025年10月9日,2025-10-09,新首相任命も、12月の26年予算案採決時に不透明感が高まるリスクも,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2654 米独10年債利回りと2年先翌日物フォワード金利/仏政局,https://go.nomuranow.com/research/japi/publication/1264658?appname=GRPUI,2025年10月8日,2025-10-08,独10年債利回りを占う上では、仏政治よりも、市場の金融政策観の方がはるかに重要,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2653 仏政治危機－10/8夜が期限,https://go.nomuranow.com/research/japi/publication/1264515?appname=GRPUI,2025年10月7日,2025-10-07,議会解散リスクはあるが、その場合には与党は議席減の公算、当面の解散を見送る可能性も,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2652 ベルギー経済の基礎、ベルギー国債相場,https://go.nomuranow.com/research/japi/publication/1264330?appname=GRPUI,2025年10月6日,2025-10-06,仏に比べ、ベルギーでは財政赤字削減は進み、対独スプレッドも仏よりタイトな状態を継続と予想,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2651 英財政悪化懸念－銀行課税強化の可能性/ECB高官/仏政治カレンダー,https://go.nomuranow.com/research/japi/publication/1264162?appname=GRPUI,2025年10月3日,2025-10-03,ECBのスタンス変化を占う上でも仏中銀総裁の発言は重要,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2650 今後のフランス政治日程/ユーロ圏HICP,https://go.nomuranow.com/research/japi/publication/1264017?appname=GRPUI,2025年10月2日,2025-10-02,10/3の仏首相と社会党との会談結果、首相施政方針演説後の国民連合の反応が鍵,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2649 ドイツ雇用減少/25Q3ユーロ圏インフレ率はECB想定並みか,https://go.nomuranow.com/research/japi/publication/1263883?appname=GRPUI,2025年10月1日,2025-10-01,米国では企業の雇用保蔵は続いているが、ドイツでは僅かながらも雇用が減少,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2648 仏26年予算案/ユーロ圏HICPプレビュー/英財政,https://go.nomuranow.com/research/japi/publication/1263708?appname=GRPUI,2025年9月30日,2025-09-30,フランスでは首相は内閣発足を遅らせることで、野党との協議のための時間を確保,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2647 ドイツ：インフラ投資拡大は期待外れの可能性も/スペイン格上げ/米物価,https://go.nomuranow.com/research/japi/publication/1263544?appname=GRPUI,2025年9月29日,2025-09-29,ドイツ：特別基金を通じインフラ投資は拡大の一方、通常予算では26年以降、公共投資は減少へ,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2646 24年秋の米独債相場再来か？/仏政治/スイス/域内銀行の国債購入,https://go.nomuranow.com/research/japi/publication/1263379?appname=GRPUI,2025年9月26日,2025-09-26,フランス－組閣を遅らせ、不信任動議提出も遅らせたい考えか,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2645 ETS(排出量取引制度)2とECB/独Ifo,https://go.nomuranow.com/research/japi/publication/1263247?appname=GRPUI,2025年9月25日,2025-09-25,ETS2導入が先送りでも、ECBは金融政策を維持する公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2644 ユーロ圏、英国PMI指数/スウェーデン金融政策,https://go.nomuranow.com/research/japi/publication/1263100?appname=GRPUI,2025年9月24日,2025-09-24,25Q3にユーロ圏経済はマイナス成長回避も、低成長の公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2643 仏政治の焦点/英財政－OBRの予想以上に悪化/伊国債格上げとスペイン国債,https://go.nomuranow.com/research/japi/publication/1262896?appname=GRPUI,2025年9月22日,2025-09-22,フランス－内閣が富裕税を巡り社会党と妥協できるのかが焦点,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2642 25Q4独国債発行計画/英中銀QT計画好感されず,https://go.nomuranow.com/research/japi/publication/1262662?appname=GRPUI,2025年9月19日,2025-09-19,英国の次の焦点は秋季財政報告、財政悪化懸念を抑えるものの、長期債利回りは高止まりの公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2641 ECB賃金トラッカー/米ドル高と期先の米利上げ期待/英中銀,https://go.nomuranow.com/research/japi/publication/1262492?appname=GRPUI,2025年9月18日,2025-09-18,賃金トラッカー：ユーロ圏の賃金上昇圧力は限定的、域内労働市場はさほど引き締まっていない公算,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2640 仏格付け見通しが悪化する契機は何か？/ユーロ高とECB追加利下げ/英国,https://go.nomuranow.com/research/japi/publication/1262319?appname=GRPUI,2025年9月17日,2025-09-17,仏内閣不信任動議可決だけでは、格付け見通しの引き下げには不十分か,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2639 仏格下げによるスプレッドへの影響/中国からのデフレ圧力,https://go.nomuranow.com/research/japi/publication/1262118?appname=GRPUI,2025年9月16日,2025-09-16,仏債相場の焦点－新内閣は内閣不信任動議を乗り切れるのか？,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2638 ECB－追加利下げのハードルは高い,https://go.nomuranow.com/research/japi/publication/1261891?appname=GRPUI,2025年9月12日,2025-09-12,利下げバイアスを残したが、景気下振れ懸念は後退との見方を示唆,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2637 ECB－「下向きに傾いている」との見解は修正されるのか/スイッチオークション,https://go.nomuranow.com/research/japi/publication/1261733?appname=GRPUI,2025年9月11日,2025-09-11,関税の影響を見極める観点からも、ECBは7月時点の見解を維持、市場への影響は限定的と予想,岸田 英樹,岸田 英樹
欧州市場コメント,欧州市場コメント,欧州市場コメント - No.2635 仏政治－新内閣は不信任動議を乗り切れるのか？/労働時間で占う賃金,https://go.nomuranow.com/research/japi/publication/1261573?appname=GRPUI,2025年9月10日,2025-09-10,ユーロ圏では労働時間が減少の一方、英国では労働時間は増加,岸田 英樹,岸田 英樹
